rank,pitcher,pitcher_id,pitcher_team,pitch_hand,opponent,game,game_time_ct,game_time_utc,status,lineup_source,projected_ip,projected_bf,times_through_order,outing_source,outing_role,expected_k_pct,expected_whiff_pct,expected_ks,expected_ks_model,expected_ks_1x,lineup_batters,lineup_scored,lineup_coverage,bf_scored,missing_batters,batters_faced_assumed,bb9,hr9,k9,xfip,pitcher_k_pct,pitcher_contact_pct,pitcher_gb_pct,pitcher_fb_pct,pitcher_iffb_pct,pitcher_soft_pct,pitcher_style,pitcher_style_flags,outing_risk,risk_flags,bf_risk_factor,survival_flags,last3_ks,last3_k9,last3_ip,form_ks,form_weight,lineup_k_pct,lineup_avg,lineup_bb_pct,lineup_bip_pct,contact_grade,offense_source,offense_factor,discipline_grade,discipline_ks_factor,discipline_bf_factor,pitch_count_risk,hand_mix_pitches_l,hand_mix_pitches_r,lineup_batter_ids,lineup_batter_names,arsenal_source,stuff_whiff_pct,stuff_fb_velo,stuff_fb_pitch,stuff_grade,spike_risk,spike_flags,stuff_source,soft_contact_profile,profile_flags,arsenal_matchup_rank,arsenal_matchup_pctile,matchup_grade,arsenal_abs_grade,arsenal_vs_league,arsenal_vs_opp,ticket_outlook,ticket_note,under_confirm_n,total_trust,vs_team_games,vs_team_ks,vs_team_pa,vs_team_bb,vs_team_hr,vs_team_hits,vs_team_avg,vs_team_ops,vs_team_k_pct,vs_team_home_g,vs_team_home_ks,vs_team_home_avg_ks,vs_team_away_g,vs_team_away_ks,vs_team_away_avg_ks,vs_team_recent
1,Chase Burns,695505,CIN,R,SF,CIN@SF,8:45 PM CT,2026-08-25T01:45:00Z,ok,prior:2026-08-23,5.666666666666667,23,2.5555555555555554,season_avg,starter,31.2977267134594,32.897638192510065,7.321257881315537,7.376522248033186,2.816795404211346,9,9,1.0,23,,23,3.176470588235294,0.8602941176470589,10.522058823529411,3.4619909777251237,29.014599,70.852429,37.0919881,43.620177999999996,16.326530599999998,13.864307,whiff,"K% 29.0, Contact% 70.9, FB% 43.6, IFFB% 16.3",clear,,1.0,,7.333333333333333,11.423076923076923,5.777777777777778,7.1923076923076925,0.3,25.0,0.21818700786398793,7.2784810126582276,67.0886075949367,neutral,recent,1.0411557796795727,neutral,1.009193670886076,1.0,neutral,1437,801,"678545,646240,642715,805811,682674,808982,668800,813841,683766",Osleivis Basabe; Rafael Devers; Willy Adames; Bryce Eldridge; Victor Bericoto; Jung Hoo Lee; Andrew Knizner; Jonah Cox; Christian Koss,,31.48290323891575,97.63977812995245,FF,elite,True,"K9 10.5, L3 K9 11.4, stuff whiff 31.5%",savant+statcast,False,,1,1.0,elite,elite,8.7977267134594,6.297726713459401,,"arsenal K% 31.3 (elite solo, +8.8 vs lg, +6.3 vs opp K%, opp K% 25.0; slate #1/18 elite); stuff whiff 31.5% (elite), FF 97.6 mph; pitcher style WHIFF (K% 29.0, Contact% 70.9, FB% 43.6, IFFB% 16.3); stuff ceiling (K9 10.5, L3 K9 11.4, stuff whiff 31.5%); K-first arm — confirms overs / SPIKE caution on soft unders; TRUST total — ELITE/STRONG + WHIFF + Exp K 7.3 (≥5.5)",0,trust,1.0,4.0,18.0,1.0,0.0,2.0,.118,.285,22.22222222222222,1,4,4.0,0,0,,2026-04-16 H: 6.0IP 4K
2,Parker Messick,800048,CLE,L,LAA,CLE@LAA,8:38 PM CT,2026-08-25T01:38:00Z,ok,prior:2026-08-23,5.96,24,2.6666666666666665,season_avg,starter,24.998440896963597,27.114776954341213,6.6377340608712565,6.311639791392436,2.2498596807267237,9,9,1.0,24,,24,2.416107629979038,0.8456376704926634,9.181208993920345,3.351672423396097,25.71912,76.549865,44.4730077,37.0179948,18.0555555,17.128463,whiff,K% 25.7,clear,,1.0,,8.0,11.172413793103447,6.4444444444444455,7.398620689655171,0.3,26.973684210526315,0.24011478354586507,5.592105263157895,64.47368421052632,whiff_prone,recent,1.07,free_swing,1.0216631578947368,1.0,low,615,1690,"687263,545361,694208,687093,666139,672569,642350,695681,623168",Zach Neto; Mike Trout; Moisés Ballesteros; Vaughn Grissom; Josh Lowe; Gustavo Campero; Jose Siri; Christian Moore; Tyler Heineman,,25.178255355248623,94.26164079822617,FF,avg,True,L3 K9 11.2,savant+statcast,False,,6,0.7222222222222222,strong,elite,2.498440896963597,-1.9752433135627179,,"arsenal K% 25.0 (elite solo, +2.5 vs lg, -2.0 vs opp K%, opp K% 27.0; slate #6/18 strong); stuff whiff 25.2% (avg), FF 94.3 mph; pitcher style WHIFF (K% 25.7); stuff ceiling (L3 K9 11.2); K-first arm — confirms overs / SPIKE caution on soft unders; TRUST total — ELITE/STRONG + WHIFF + Exp K 6.6 (≥5.5)",0,trust,1.0,7.0,25.0,3.0,1.0,4.0,.190,.625,28.0,1,7,7.0,0,0,,2026-05-13 H: 6.2IP 7K
3,Cade Cavalli,676917,WSH,R,COL,COL@WSH,5:45 PM CT,2026-08-24T22:45:00Z,ok,prior:2026-08-23,5.24800593883644,22,2.4444444444444446,season_avg,starter,25.433864052026433,23.670085487325274,6.213048781182442,5.6145231396979876,2.289047764682379,9,9,1.0,22,,22,2.6495328991993627,0.9462617497140581,10.219626896911828,3.2212941507865804,27.0,76.422764,49.7382198,31.4136125,5.8333333000000005,15.625,whiff,K% 27.0,clear,,1.0,,9.666666666666666,13.05,6.666666666666667,7.609608611312838,0.3,23.856209150326798,0.21852606546745543,9.15032679738562,64.70588235294117,neutral,recent,1.0505057385350969,neutral,0.9923470588235295,0.9931973856209151,mild,1359,982,"664983,694249,650489,666160,681393,687597,664954,690022,678662",Jake McCarthy; Cole Carrigg; Willi Castro; Mickey Moniak; Connor Norby; Jordan Beck; Brett Sullivan; Ryan Ritter; Ezequiel Tovar,,26.597981111074045,96.83821243523317,FF,strong,True,"K9 10.2, L3 K9 13.1, stuff whiff 26.6% + FB 96.8",savant+statcast,False,,5,0.7777777777777778,strong,elite,2.9338640520264327,1.5776549016996348,,"arsenal K% 25.4 (elite solo, +2.9 vs lg, +1.6 vs opp K%, opp K% 23.9; slate #5/18 strong); stuff whiff 26.6% (strong), FF 96.8 mph; pitcher style WHIFF (K% 27.0); stuff ceiling (K9 10.2, L3 K9 13.1, stuff whiff 26.6% + FB 96.8); K-first arm — confirms overs / SPIKE caution on soft unders; TRUST total — ELITE/STRONG + WHIFF + Exp K 6.2 (≥5.5)",0,trust,1.0,8.0,24.0,2.0,0.0,4.0,.182,.523,33.333333333333336,0,0,,1,8,8.0,2026-07-22 A: 6.0IP 8K
4,Zack Wheeler,554430,PHI,R,SEA,PHI@SEA,8:40 PM CT,2026-08-25T01:40:00Z,ok,prior:2026-08-23,5.698584911717496,23,2.5555555555555554,season_avg,starter,20.918603737127096,23.38614771150248,5.540302959295303,5.047728588750327,1.8826743363414387,9,9,1.0,23,,23,2.4681441486451274,1.1218837039296032,10.770083557724192,2.9462221270089883,30.379747000000002,72.67987500000001,43.1972789,36.7346938,14.8148148,21.088435,whiff,"K% 30.4, Contact% 72.7",clear,,1.0,,6.0,10.56521739130435,5.111111111111111,6.689643157233583,0.3,23.876404494382022,0.2297002835148688,8.98876404494382,64.32584269662921,neutral,recent,1.0513445920426312,neutral,0.9938011235955057,0.9944898876404494,mild,1224,720,"668227,686527,677594,663728,647304,642215,702284,645302,660844",Randy Arozarena; Dominic Canzone; Julio Rodríguez; Cal Raleigh; Josh Naylor; Weston Wilson; Cole Young; Victor Robles; Leo Rivas,,30.739197530864203,95.1640648011782,FF,elite,True,"K9 10.8, L3 K9 10.6, stuff whiff 30.7%",savant+statcast,False,,14,0.2777777777777778,soft,avg,-1.5813962628729037,-2.957800757254926,,"arsenal K% 20.9 (avg solo, -1.6 vs lg, -3.0 vs opp K%, opp K% 23.9; slate #14/18 soft); stuff whiff 30.7% (elite), FF 95.2 mph; pitcher style WHIFF (K% 30.4, Contact% 72.7); stuff ceiling (K9 10.8, L3 K9 10.6, stuff whiff 30.7%)",0,,1.0,9.0,27.0,1.0,0.0,2.0,.077,.226,33.333333333333336,0,0,,1,9,9.0,2024-08-04 A: 8.0IP 9K
5,Kevin Gausman,592332,CHC,R,AZ,CHC@AZ,8:40 PM CT,2026-08-25T01:40:00Z,ok,prior:2026-08-23,5.421698924731183,23,2.5555555555555554,season_avg,starter,28.25220636946944,27.4795825931339,5.396798253015443,5.386126536565841,2.54269857325225,9,9,1.0,23,,23,2.5116280128144823,1.130232605766517,8.979070145811775,3.772798485807814,23.481117,75.061932,37.8896882,41.4868105,9.8265895,17.882353000000002,balanced,,clear,,1.0,,5.333333333333333,9.0,5.333333333333333,5.421698924731183,0.3,17.473118279569892,0.2731397794230785,9.67741935483871,69.6236559139785,contact_heavy,recent,0.9299999999999999,patient,0.9664048387096774,0.9834709677419355,elevated,1398,1017,"545121,682998,672515,672695,571448,694374,691783,543510,814439",Ildemaro Vargas; Corbin Carroll; Gabriel Moreno; Geraldo Perdomo; Nolan Arenado; Tim Tawa; Jordan Lawlar; James McCann; Ryan Waldschmidt,,27.733853803615407,93.96913680781759,FF,strong,False,,savant+statcast,False,,2,0.9444444444444444,elite,elite,5.752206369469441,10.779088089899549,,"arsenal K% 28.3 (elite solo, +5.8 vs lg, +10.8 vs opp K%, opp K% 17.5; slate #2/18 elite); stuff whiff 27.7% (strong), FF 94.0 mph",1,,11.0,68.0,246.0,21.0,4.0,49.0,.222,.624,27.642276422764226,1,4,4.0,1,4,4.0,2026-04-19 A: 6.0IP 4K; 2025-06-19 H: 4.1IP 4K
6,Logan Gilbert,669302,SEA,R,PHI,PHI@SEA,8:40 PM CT,2026-08-25T01:40:00Z,ok,prior:2026-08-23,5.831041960113961,23,2.5555555555555554,season_avg,starter,23.731539602473873,27.365059107349143,5.291860327367571,5.013631202065637,2.1358385642226487,9,9,1.0,23,,23,2.215077680264752,1.1973392866295955,9.399113400042326,3.5442995486579227,26.430976,72.75042400000001,37.2750642,43.7017994,11.7647058,13.417722000000001,whiff,"K% 26.4, Contact% 72.8, FB% 43.7, IFFB% 11.8",clear,,1.0,,6.0,9.169811320754716,5.888888888888889,5.941061619738752,0.3,17.94871794871795,0.2530401710418891,10.826210826210826,66.95156695156695,neutral,recent,0.9596373931369637,patient,0.9508961538461539,0.9696854700854701,elevated,1412,945,"656941,607208,547180,681082,669016,592663,702222,624641,650559",Kyle Schwarber; Trea Turner; Bryce Harper; Bryson Stott; Brandon Marsh; J.T. Realmuto; Justin Crawford; Edmundo Sosa; Bryan De La Cruz,,29.816646937191486,96.21971830985915,FF,strong,True,stuff whiff 29.8%,savant+statcast,False,,7,0.6666666666666666,strong,strong,1.2315396024738732,5.782821653755924,,"arsenal K% 23.7 (strong solo, +1.2 vs lg, +5.8 vs opp K%, opp K% 17.9; slate #7/18 strong); stuff whiff 29.8% (strong), FF 96.2 mph; pitcher style WHIFF (K% 26.4, Contact% 72.8, FB% 43.7, IFFB% 11.8); stuff ceiling (stuff whiff 29.8%); K-first arm — confirms overs / SPIKE caution on soft unders",0,,4.0,23.0,80.0,4.0,5.0,23.0,.303,.864,28.75,1,7,7.0,2,7,3.5,2025-08-18 A: 2.0IP 1K; 2024-08-04 H: 6.0IP 7K; 2023-04-26 A: 5.0IP 6K
7,Robbie Ray,592662,SD,L,PIT,PIT@SD,8:40 PM CT,2026-08-25T01:40:00Z,ok,prior:2026-08-23,4.9712499999999995,21,2.3333333333333335,season_start_est,starter,25.641929778441096,28.26857536777551,4.986924567529713,5.703820810756734,2.3077736800596984,9,9,1.0,21,,21,4.445520755624316,1.1767554941358482,7.648910711883014,4.843922354520464,20.242214999999998,77.513711,34.4559585,46.1139896,7.3033707,12.244898,balanced,,high,"high_bb,high_xfip,exit_xfip_bb",0.873,exit_xfip_bb,3.3333333333333335,6.0,5.0,3.314166666666666,0.3,25.816023738872403,0.23183728613352872,7.121661721068249,64.98516320474778,whiff_prone,recent,1.065242458882048,neutral,1.0106050445103858,1.0,neutral,574,1754,"693304,699013,668804,664040,804668,694377,687462,669707,695257",Nick Gonzales; Esmerlyn Valdez; Bryan Reynolds; Brandon Lowe; Rafael Flores Jr.; Nick Yorke; Spencer Horwitz; Jared Triolo; Billy Cook,,24.907775308174912,93.18928104575161,FF,avg,False,,savant+statcast,False,,4,0.8333333333333334,elite,elite,3.1419297784410958,-0.17409396043130698,,"arsenal K% 25.6 (elite solo, +3.1 vs lg, -0.2 vs opp K%, opp K% 25.8; slate #4/18 elite); stuff whiff 24.9% (avg), FF 93.2 mph",0,,8.0,48.0,190.0,17.0,3.0,47.0,.281,.766,25.263157894736842,1,7,7.0,1,8,8.0,2026-05-08 H: 6.0IP 7K; 2025-08-06 A: 6.0IP 8K
8,Braxton Ashcraft,677952,PIT,R,SD,PIT@SD,8:40 PM CT,2026-08-25T01:40:00Z,ok,prior:2026-08-23,5.652366222222223,23,2.5555555555555554,season_avg,starter,21.390970959630796,25.3115777083401,4.77742028860709,4.732776550823981,1.9251873863667717,9,9,1.0,23,,23,1.9888393534537503,1.265625043106932,9.582589612095342,3.1766465760725935,26.41196,76.29955899999999,45.635910200000005,34.9127182,12.857142799999998,16.377170999999997,whiff,K% 26.4,low,elev_hr,1.0,,6.333333333333333,7.7727272727272725,7.333333333333333,4.881589010101011,0.3,20.27777777777778,0.2633935255282805,12.777777777777779,63.888888888888886,whiff_prone,recent,1.0090682852845965,patient,0.95,0.9462666666666667,elevated,1296,888,"665487,630105,592518,664034,701538,669134,657757,593428,650859",Fernando Tatis Jr.; Jake Cronenworth; Manny Machado; Ty France; Jackson Merrill; Luis Campusano; Gavin Sheets; Xander Bogaerts; Luis Rengifo,,26.59573141486811,97.23401162790698,FF,strong,True,stuff whiff 26.6% + FB 97.2,savant,False,,13,0.3333333333333333,soft,avg,-1.1090290403692045,1.113193181853017,,"arsenal K% 21.4 (avg solo, -1.1 vs lg, +1.1 vs opp K%, opp K% 20.3; slate #13/18 soft); stuff whiff 26.6% (strong), FF 97.2 mph; pitcher style WHIFF (K% 26.4); stuff ceiling (stuff whiff 26.6% + FB 97.2)",0,,1.0,2.0,3.0,0.0,0.0,0.0,.000,.000,66.66666666666667,0,0,,1,2,2.0,2025-06-01 A: 1.0IP 2K
9,Kumar Rocker,677958,TEX,R,CWS,TEX@CWS,6:40 PM CT,2026-08-24T23:40:00Z,ok,prior:2026-08-23,4.832805168257157,21,2.3333333333333335,season_start_est,starter,22.721967703796697,27.948165553595615,4.546879049912983,4.742985779518699,2.0449770933417026,9,9,1.0,21,,21,3.5702481027200292,1.2644628697133435,8.107438399926732,4.322080160695866,20.643939,75.851393,42.739726,38.3561643,10.0,14.986376000000002,balanced,,medium,"elev_bb,elev_hr,elev_xfip",0.95,,3.6666666666666665,7.615384615384615,4.333333333333333,4.089296680832979,0.3,24.30939226519337,0.23571824365365396,13.259668508287293,60.773480662983424,whiff_prone,recent,1.07,patient,0.95,0.9404839779005525,elevated,1171,858,"803011,808959,678246,643217,695731,695657,805367,671976,668670",Sam Antonacci; Munetaka Murakami; Miguel Vargas; Andrew Benintendi; Braden Montgomery; Colson Montgomery; Chase Meidroth; Tristan Peters; Jake Rogers,,25.8945020746888,94.33239202657808,SI,avg,False,,savant,False,,8,0.6111111111111112,avg,strong,0.22196770379669672,-1.5874245613966735,,"arsenal K% 22.7 (strong solo, +0.2 vs lg, -1.6 vs opp K%, opp K% 24.3; slate #8/18 avg); stuff whiff 25.9% (avg), SI 94.3 mph",0,,2.0,12.0,41.0,3.0,0.0,5.0,.132,.327,29.26829268292683,2,12,6.0,0,0,,2026-07-21 H: 6.0IP 6K; 2025-06-15 H: 5.0IP 6K
10,Zebby Matthews,805673,MIN,R,ATH,MIN@ATH,8:40 PM CT,2026-08-25T01:40:00Z,ok,prior:2026-08-23,5.378369529298751,23,2.5555555555555554,season_avg,starter,21.551030822221026,27.70848069335261,4.525597834268129,4.699595966388315,1.9395927739998924,9,9,1.0,23,,23,2.886206972482799,1.76896556377978,7.541379508745377,4.169273897628474,19.756098,80.273973,43.6860068,37.2013651,7.339449500000001,8.813559,balanced,,medium,"high_hr,exit_hr",0.97,exit_hr,4.0,6.8936170212765955,5.222222222222222,4.119602192654362,0.3,21.32564841498559,0.24597646123956557,10.37463976945245,67.14697406340058,neutral,recent,0.9951024264768521,patient,0.9569923631123919,0.9751043227665706,elevated,872,698,"703607,666126,680869,671732,695720,691777,622268,687231,661531",Henry Bolte; Carlos Cortes; Zack Gelof; Lawrence Butler; Tommy White; Max Muncy; Donovan Walton; Darell Hernaiz; Brian Serven,,21.043565304739882,95.13533447684391,FF,soft,False,,savant+statcast,False,,12,0.3888888888888889,soft,avg,-0.9489691777789737,0.22538240723543623,,"arsenal K% 21.6 (avg solo, -0.9 vs lg, +0.2 vs opp K%, opp K% 21.3; slate #12/18 soft); stuff whiff 21.0% (soft), FF 95.1 mph",0,,2.0,5.0,43.0,6.0,0.0,7.0,.194,.552,11.627906976744185,1,1,1.0,1,4,4.0,2026-07-24 H: 6.0IP 1K; 2025-06-04 A: 5.0IP 4K
